/Users/Nick/dev/us-of-color/photos/Benewah-County_Idaho,"rgb(111, 110, 102)"
/Users/Nick/dev/us-of-color/photos/Bennett-County_South-Dakota,"rgb(134, 138, 143)"
/Users/Nick/dev/us-of-color/photos/Bennington-County_Vermont,"rgb(70, 74, 59)"
/Users/Nick/dev/us-of-color/photos/Benson-County_North-Dakota,"rgb(97, 114, 88)"
/Users/Nick/dev/us-of-color/photos/Bent-County_Colorado,"rgb(107, 137, 158)"
/Users/Nick/dev/us-of-color/photos/Benton-County_Arkansas,"rgb(74, 78, 61)"
/Users/Nick/dev/us-of-color/photos/Benton-County_Indiana,"rgb(184, 185, 183)"
/Users/Nick/dev/us-of-color/photos/Benton-County_Iowa,"rgb(100, 108, 97)"
/Users/Nick/dev/us-of-color/photos/Benton-County_Minnesota,"rgb(70, 77, 55)"
/Users/Nick/dev/us-of-color/photos/Benton-County_Mississippi,"rgb(74, 77, 60)"
/Users/Nick/dev/us-of-color/photos/Benton-County_Missouri,"rgb(66, 71, 56)"
/Users/Nick/dev/us-of-color/photos/Benton-County_Oregon,"rgb(85, 95, 70)"
/Users/Nick/dev/us-of-color/photos/Benton-County_Tennessee,"rgb(72, 79, 79)"
/Users/Nick/dev/us-of-color/photos/Benton-County_Washington,"rgb(133, 166, 195)"
/Users/Nick/dev/us-of-color/photos/Benzie-County_Michigan,"rgb(78, 83, 64)"
/Users/Nick/dev/us-of-color/photos/Bergen-County_New-Jersey,"rgb(139, 160, 179)"
/Users/Nick/dev/us-of-color/photos/Berkeley-County_South-Carolina,"rgb(72, 80, 73)"
/Users/Nick/dev/us-of-color/photos/Berkeley-County_West-Virginia,"rgb(143, 147, 146)"
/Users/Nick/dev/us-of-color/photos/Berks-County_Pennsylvania,"rgb(74, 76, 55)"
/Users/Nick/dev/us-of-color/photos/Berkshire-County_Massachusetts,"rgb(109, 114, 91)"
/Users/Nick/dev/us-of-color/photos/Bernalillo-County_New-Mexico,"rgb(111, 109, 95)"
/Users/Nick/dev/us-of-color/photos/Berrien-County_Georgia,"rgb(121, 108, 104)"
/Users/Nick/dev/us-of-color/photos/Berrien-County_Michigan,"rgb(74, 84, 78)"
/Users/Nick/dev/us-of-color/photos/Bertie-County_North-Carolina,"rgb(66, 67, 44)"
/Users/Nick/dev/us-of-color/photos/Bethel-Census-Area_Alaska,"rgb(116, 107, 92)"
/Users/Nick/dev/us-of-color/photos/Bexar-County_Texas,"rgb(117, 117, 104)"
/Users/Nick/dev/us-of-color/photos/Bibb-County_Alabama,"rgb(78, 86, 66)"
/Users/Nick/dev/us-of-color/photos/Bibb-County_Georgia,"rgb(78, 80, 59)"
/Users/Nick/dev/us-of-color/photos/Bienville-Parish_Louisiana,"rgb(65, 78, 80)"
/Users/Nick/dev/us-of-color/photos/Big-Horn-County_Montana,"rgb(68, 75, 70)"
/Users/Nick/dev/us-of-color/photos/Big-Horn-County_Wyoming,"rgb(112, 104, 80)"
/Users/Nick/dev/us-of-color/photos/Big-Stone-County_Minnesota,"rgb(76, 82, 74)"
/Users/Nick/dev/us-of-color/photos/Billings-County_North-Dakota,"rgb(80, 83, 63)"
/Users/Nick/dev/us-of-color/photos/Bingham-County_Idaho,"rgb(78, 88, 81)"
/Users/Nick/dev/us-of-color/photos/Black-Hawk-County_Iowa,"rgb(137, 165, 177)"
/Users/Nick/dev/us-of-color/photos/Blackford-County_Indiana,"rgb(67, 72, 69)"
/Users/Nick/dev/us-of-color/photos/Bladen-County_North-Carolina,"rgb(74, 83, 81)"
/Users/Nick/dev/us-of-color/photos/Blaine-County_Idaho,"rgb(78, 92, 84)"
/Users/Nick/dev/us-of-color/photos/Blaine-County_Montana,"rgb(127, 159, 193)"
/Users/Nick/dev/us-of-color/photos/Blaine-County_Nebraska,"rgb(196, 202, 202)"
/Users/Nick/dev/us-of-color/photos/Blaine-County_Oklahoma,"rgb(75, 84, 65)"
/Users/Nick/dev/us-of-color/photos/Blair-County_Pennsylvania,"rgb(109, 112, 95)"
/Users/Nick/dev/us-of-color/photos/Blanco-County_Texas,"rgb(71, 81, 65)"
/Users/Nick/dev/us-of-color/photos/Bland-County_Virginia,"rgb(76, 84, 69)"
/Users/Nick/dev/us-of-color/photos/Bleckley-County_Georgia,"rgb(58, 51, 39)"
/Users/Nick/dev/us-of-color/photos/Bledsoe-County_Tennessee,"rgb(74, 78, 61)"
/Users/Nick/dev/us-of-color/photos/Blount-County_Alabama,"rgb(117, 120, 104)"
/Users/Nick/dev/us-of-color/photos/Blount-County_Tennessee,"rgb(78, 85, 77)"
/Users/Nick/dev/us-of-color/photos/Blue-Earth-County_Minnesota,"rgb(70, 85, 66)"
/Users/Nick/dev/us-of-color/photos/Boise-County_Idaho,"rgb(73, 81, 62)"
/Users/Nick/dev/us-of-color/photos/Bolivar-County_Mississippi,"rgb(133, 150, 163)"
/Users/Nick/dev/us-of-color/photos/Bollinger-County_Missouri,"rgb(119, 133, 81)"
